ticker,sector,industry,marketCap,sharesOutstanding,message
CRDS,,,,,'regularMarketOpen'
EZPW,Financial Services,Credit Services,280845760.0,52097600.0,
DHX,Industrials,Staffing & Employment Services,110642696.0,52437300.0,
RPXC,,,,,"BeautifulSoup4 (bs4) not found, please install it"
EBTC,Financial Services,Banks—Regional,326788832.0,11926600.0,
XRM,,,,,'regularMarketOpen'
IRG,,,,,'regularMarketOpen'
OXFV,,,,,'regularMarketOpen'
GWR,,,,,'regularMarketOpen'
HYTM,,,,,'regularMarketOpen'
PCRX,Healthcare,Drug Manufacturers—Specialty & Generic,2524513536.0,43443700.0,
UHN,,,,,'regularMarketOpen'
EXE,,,,,'regularMarketOpen'
CAT,Industrials,Farm & Heavy Construction Machinery,97400717312.0,543257984.0,
ISRL,,,,,'regularMarketOpen'
PNC,Financial Services,Banks—Regional,60868886528.0,423700992.0,
NNBR,Industrials,Conglomerates,267063120.0,42730100.0,
UNTD,,,,,'regularMarketOpen'
ELRC,,,,,'regularMarketOpen'
BC,Consumer Cyclical,Leisure,5778550272.0,78342600.0,
AMGN,Healthcare,Drug Manufacturers—General,132385234944.0,582169024.0,
BPFH,Financial Services,Banks—Regional,636239360.0,82254600.0,
GPC,Consumer Cyclical,Specialty Retail,14004787200.0,144290000.0,
BRCD,,,,,'regularMarketOpen'
CLI,Real Estate,REIT—Office,1191960960.0,90712400.0,
CNMD,Healthcare,Medical Devices,2962267648.0,28601600.0,
HHS,,,,,"BeautifulSoup4 (bs4) not found, please install it"
NVEC,Technology,Semiconductors,249346336.0,4833230.0,
ARCI,,,,,'regularMarketOpen'
ACY,Industrials,Rental & Leasing Services,3756488.0,1545880.0,
SYK,Healthcare,Medical Devices,87258669056.0,375606016.0,
SFBC,Financial Services,Banks—Regional,81621872.0,2595290.0,
CASS,Industrials,Specialty Business Services,619140736.0,14422100.0,
PRA,Financial Services,Insurance—Property & Casualty,968399680.0,53889800.0,
BAMM,,,,,'regularMarketOpen'
AXDX,Healthcare,Diagnostics & Research,417457408.0,57029700.0,
GFN,Industrials,Rental & Leasing Services,273387328.0,30175200.0,
CNC,Healthcare,Healthcare Plans,35199537152.0,579798016.0,
MMI,Real Estate,Real Estate Services,1408128256.0,39376500.0,
SRT,Industrials,Specialty Business Services,320730688.0,40292800.0,
FUEL,,,,,'regularMarketOpen'
EXPE,Consumer Cyclical,Travel Services,17402529792.0,135938000.0,
CY,,,,,'regularMarketOpen'
UIS,Technology,Information Technology Services,1098750592.0,63037900.0,
SEMG,,,,,'regularMarketOpen'
ELGX,,,,,"BeautifulSoup4 (bs4) not found, please install it"
ECTE,Healthcare,Medical Devices,72025.0,12004300.0,
PTEN,Energy,Oil & Gas Drilling,1042466624.0,187494000.0,
NLNK,,,,,'regularMarketOpen'
IMMY,,,,,'regularMarketOpen'
IPI,Basic Materials,Agricultural Inputs,215631920.0,13294200.0,
KCG,,,,,'regularMarketOpen'
IRC,,,,,'regularMarketOpen'
CEMP,,,,,'regularMarketOpen'
CHFN,,,,,'regularMarketOpen'
SQI,,,,,'regularMarketOpen'
OZM,,,,,'regularMarketOpen'
VNDA,Healthcare,Biotechnology,698686464.0,54691700.0,
STRA,Consumer Defensive,Education & Training Services,2312887808.0,24402700.0,
DTSI,,,,,'regularMarketOpen'
ANIK,Healthcare,Biotechnology,529632256.0,14214500.0,
PDII,,,,,'regularMarketOpen'
MFSF,,,,,'regularMarketOpen'
WAGE,,,,,'regularMarketOpen'
CTS,Technology,Electronic Components,1063230656.0,32268000.0,
GNC,,,,,'sector'
NTAP,Technology,Computer Hardware,13809659904.0,223384992.0,
FWRD,Industrials,Integrated Freight & Logistics,2049881216.0,27507800.0,
CPIX,Healthcare,Drug Manufacturers—Specialty & Generic,45561808.0,15036900.0,
CUTR,Healthcare,Medical Devices,379100896.0,17632600.0,
OFC,Real Estate,REIT—Office,2864949504.0,112175000.0,
WVVI,Consumer Defensive,Beverages—Wineries & Distilleries,32964478.0,4964530.0,
PEIX,Energy,Oil & Gas Refining & Marketing,428142688.0,72320496.0,
PWOD,Financial Services,Banks—Regional,186731136.0,7051780.0,
TRMK,Financial Services,Banks—Regional,1727664256.0,63423800.0,
SOHU,Communication Services,Internet Content & Information,646755456.0,39268700.0,
ATLC,Financial Services,Credit Services,345258048.0,15962000.0,
WEYS,Consumer Cyclical,Footwear & Accessories,176278336.0,9820520.0,
EVTC,Technology,Software—Infrastructure,2897852160.0,71907000.0,
ATRO,Industrials,Aerospace & Defense,364356448.0,23927400.0,
STT,Financial Services,Asset Management,25683697664.0,351956000.0,
HFBC,,,,,'regularMarketOpen'
RTK,,,,,'regularMarketOpen'
ECP,,,,,'regularMarketOpen'
VOYA,Financial Services,Financial Conglomerates,7285663744.0,126268000.0,
SCMP,,,,,'regularMarketOpen'
NVR,Consumer Cyclical,Residential Construction,14895336448.0,3720430.0,
NJR,Utilities,Utilities—Regulated Gas,3225245184.0,95930200.0,
XCO,,,,,'regularMarketOpen'
CAKE,Consumer Cyclical,Restaurants,1694360960.0,45584100.0,
HFFC,,,,,'regularMarketOpen'
UVV,Consumer Defensive,Tobacco,1214958464.0,24514900.0,
VC,Consumer Cyclical,Auto Parts,3461008640.0,27832800.0,
GROW,Financial Services,Asset Management,60497672.0,13018000.0,
VRSK,Industrials,Consulting Services,31540834304.0,162590000.0,
GRIF,Real Estate,Real Estate—Development,428540480.0,5657300.0,
LUK,,,,,'regularMarketOpen'
RTEC,,,,,'regularMarketOpen'
SEAC,Technology,Software—Application,34927172.0,37556100.0,
BRSS,,,,,'regularMarketOpen'
CRR,,,,,'regularMarketOpen'
GV,Industrials,Engineering & Construction,171167056.0,24522500.0,
AMRC,Industrials,Engineering & Construction,2089355392.0,29866100.0,
PGC,Financial Services,Banks—Regional,422241568.0,18934600.0,
SSD,Industrials,Building Products & Equipment,3917487872.0,43421500.0,
TTPH,,,,,"BeautifulSoup4 (bs4) not found, please install it"
HEOP,,,,,'regularMarketOpen'
AMCX,Communication Services,Broadcasting,1327077504.0,29754800.0,
TRR,,,,,'regularMarketOpen'
TRMR,,,,,'regularMarketOpen'
CYS,,,,,'regularMarketOpen'
GOV,,,,,'regularMarketOpen'
JNJ,Healthcare,Drug Manufacturers—General,402646958080.0,2632539904.0,
FRT,Real Estate,REIT—Retail,6819586560.0,75647104.0,
TAIT,Technology,Electronics & Computer Distribution,17532156.0,5042740.0,
JNS,,,,,'regularMarketOpen'
ANGO,Healthcare,Medical Instruments & Supplies,552217600.0,37953100.0,
PACB,Healthcare,Diagnostics & Research,3958830592.0,187223008.0,
NMRX,,,,,'regularMarketOpen'
BGC,,,,,'regularMarketOpen'
VGZ,Basic Materials,Gold,100662104.0,102685000.0,
RECV,,,,,'regularMarketOpen'
BKMU,,,,,'regularMarketOpen'
USBI,,,,,'regularMarketOpen'
CEQP,Energy,Oil & Gas Midstream,1472146688.0,73533800.0,
DVD,Consumer Cyclical,Leisure,72381080.0,17862400.0,
WDAY,Technology,Software—Application,52617601024.0,180000000.0,
XOXO,,,,,'regularMarketOpen'
SPNC,,,,,'regularMarketOpen'
SPRT,Technology,Software—Application,39144568.0,19378500.0,
CTIB,Consumer Cyclical,Specialty Retail,11278118.0,5783650.0,
SMTX,Technology,Electronic Components,121887944.0,28214800.0,
BPI,,,,,'regularMarketOpen'
MTSI,Technology,Semiconductors,3262840832.0,66885300.0,
MBFI,,,,,"BeautifulSoup4 (bs4) not found, please install it"
CKP,,,,,'regularMarketOpen'
NBL,,,,,"BeautifulSoup4 (bs4) not found, please install it"
KW,Real Estate,Real Estate Services,2423582976.0,141730000.0,
USG,,,,,'regularMarketOpen'
DRI,Consumer Cyclical,Restaurants,14676144128.0,130081000.0,
TCB,,,,,'regularMarketOpen'
BBT,,,,,'regularMarketOpen'
SPNHU,,,,,"BeautifulSoup4 (bs4) not found, please install it"
EXH,,,,,'regularMarketOpen'
EGOV,Technology,Software—Application,1634205952.0,67030600.0,
SONC,,,,,'regularMarketOpen'
WG,,,,,'regularMarketOpen'
BNCN,,,,,'regularMarketOpen'
GTXI,,,,,'regularMarketOpen'
VFC,Consumer Cyclical,Apparel Manufacturing,33797748736.0,390004000.0,
MATR,,,,,'regularMarketOpen'
SPF,,,,,'regularMarketOpen'
ADK,,,,,'regularMarketOpen'
CNET,Communication Services,Advertising Agencies,29568984.0,21741900.0,
VMI,Industrials,Metal Fabrication,3607875328.0,21252800.0,
MLVF,Financial Services,Banks—Regional,129369152.0,7609950.0,
NNI,Financial Services,Credit Services,2663584000.0,27169900.0,
ECHO,Industrials,Integrated Freight & Logistics,781476992.0,26608000.0,
FIDM,,,,,'regularMarketOpen'
MTW,Industrials,Farm & Heavy Construction Machinery,440967744.0,34558600.0,
SRCE,Financial Services,Banks—Regional,1024699328.0,25553600.0,
PDCE,Energy,Oil & Gas E&P,1955887872.0,99637696.0,
PCLN,,,,,'regularMarketOpen'
OCLS,,,,,'regularMarketOpen'
OGE,Utilities,Utilities—Regulated Electric,6432643072.0,200020000.0,
LEI,,,,,'regularMarketOpen'
ERII,Industrials,Pollution & Treatment Controls,696204736.0,56100300.0,
NOR,,,,,'regularMarketOpen'
HUSI,,,,,'regularMarketOpen'
WFBI,,,,,'regularMarketOpen'
BERY,Consumer Cyclical,Packaging & Containers,7095525376.0,133500000.0,
ZLCS,,,,,'regularMarketOpen'
IMMU,,,,,'sector'
FNP,,,,,'regularMarketOpen'
PERF,,,,,'regularMarketOpen'
REXI,,,,,'regularMarketOpen'
KAI,Industrials,Specialty Industrial Machinery,1558169728.0,11509600.0,
RLOG,,,,,'regularMarketOpen'
URI,Industrials,Rental & Leasing Services,17367607296.0,72136600.0,
JCP,,,,,'regularMarketOpen'
APD,Basic Materials,Chemicals,59099656192.0,220894000.0,
INVE,Technology,Computer Hardware,134791104.0,18020200.0,
DSPG,Technology,Semiconductors,381329120.0,23597100.0,
CAR,Industrials,Rental & Leasing Services,2722530304.0,69683400.0,
KKD,,,,,'regularMarketOpen'
CBS,,,,,'regularMarketOpen'
TWRT,,,,,'regularMarketOpen'
LTD,,,,,'regularMarketOpen'
SALM,Communication Services,Broadcasting,29351740.0,21129700.0,
ABCD,,,,,'regularMarketOpen'
PBY,,,,,index 0 is out of bounds for axis 0 with size 0
UNP,Industrials,Railroads,136835833856.0,673868992.0,
GSIG,,,,,'sector'
SYMX,,,,,'regularMarketOpen'
NTRS,Financial Services,Asset Management,18751700992.0,208120992.0,
LVS,Consumer Cyclical,Resorts & Casinos,43347238912.0,763827968.0,
WFD,,,,,'regularMarketOpen'
TXT,Industrials,Aerospace & Defense,10901316608.0,228875008.0,
TER,Technology,Semiconductor Equipment & Materials,19157880832.0,166056000.0,
FUN,Consumer Cyclical,Leisure,2180357376.0,56706300.0,
XLRN,Healthcare,Biotechnology,7488118272.0,60252000.0,
KFFB,Financial Services,Banks—Regional,59440828.0,8244220.0,
BVX,,,,,'regularMarketOpen'
USGL,,,,,'regularMarketOpen'
CBPO,Healthcare,Biotechnology,4592510976.0,38788100.0,
BCOV,Technology,Software—Application,671918464.0,39805600.0,
AMKR,Technology,Semiconductors,3595474176.0,242446000.0,
DCOM,Financial Services,Banks—Regional,520173952.0,33047900.0,
BABY,,,,,'regularMarketOpen'
CLUB,,,,,'sector'
CAM,,,,,'regularMarketOpen'
TDY,Technology,Scientific & Technical Instruments,14292028416.0,36881700.0,
WSCI,,,,,'regularMarketOpen'
CXDC,Consumer Cyclical,Auto Parts,72672320.0,70548800.0,
MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9594011648.0,71198600.0,
GLUU,Communication Services,Electronic Gaming & Multimedia,1573781632.0,171998000.0,
PRU,Financial Services,Insurance—Life,31117680640.0,396000000.0,
TGT,Consumer Defensive,Discount Stores,85987737600.0,500772992.0,
BBCN,,,,,'regularMarketOpen'
HMPR,,,,,'regularMarketOpen'
BAH,Industrials,Consulting Services,12103482368.0,137900000.0,
BMRC,Financial Services,Banks—Regional,522839072.0,13615600.0,
PTSX,,,,,'regularMarketOpen'
HMG,Real Estate,REIT—Retail,11215729.0,1007250.0,
MRVL,Technology,Semiconductors,28847091712.0,671800000.0,
UNFI,Consumer Defensive,Food Distribution,874589504.0,56135400.0,
AXTI,Technology,Semiconductor Equipment & Materials,376656000.0,41300000.0,
ORRF,Financial Services,Banks—Regional,196061248.0,11203500.0,
MFLX,,,,,'regularMarketOpen'
NGL,Energy,Oil & Gas Refining & Marketing,357986144.0,128772000.0,
PMD,Healthcare,Diagnostics & Research,26914006.0,5526490.0,
FDML,,,,,'regularMarketOpen'
KMG,,,,,'regularMarketOpen'
BNFT,Technology,Software—Application,435361600.0,32201300.0,
BSPM,Healthcare,Drug Manufacturers—Specialty & Generic,316462.0,2637190.0,
NAII,Consumer Defensive,Packaged Foods,64950968.0,6475670.0,
AMAT,Technology,Semiconductor Equipment & Materials,80642891776.0,913283008.0,
ZIXI,Technology,Software—Infrastructure,430283584.0,56991200.0,
SBSA,,,,,'regularMarketOpen'
MNGA,,,,,'regularMarketOpen'
FIZZ,Consumer Defensive,Beverages—Non-Alcoholic,3935749376.0,46630100.0,
OAK,,,,,'regularMarketOpen'
LABL,,,,,'regularMarketOpen'
IDXX,Healthcare,Diagnostics & Research,38916374528.0,85299904.0,
COH,,,,,'regularMarketOpen'
VICL,,,,,'regularMarketOpen'
RLGT,Industrials,Integrated Freight & Logistics,302551808.0,49680100.0,
DE,Industrials,Farm & Heavy Construction Machinery,80151928832.0,313375008.0,
MOC,,,,,'regularMarketOpen'
PBSK,,,,,'regularMarketOpen'
CMI,Industrials,Specialty Industrial Machinery,32363212800.0,148007008.0,
OTIV,,,,,'sector'
RGC,,,,,'regularMarketOpen'
NLY,Real Estate,REIT—Mortgage,11521415168.0,1398230016.0,
INTG,Consumer Cyclical,Lodging,80964968.0,2283920.0,
ACHN,,,,,'regularMarketOpen'
USM,Communication Services,Telecom Services,2616339712.0,53029600.0,
MNK,,,,,'sector'
CBIN,,,,,'regularMarketOpen'
ERA,,,,,'regularMarketOpen'
EIG,Financial Services,Insurance—Specialty,940802432.0,29019200.0,
WIRE,Industrials,Electrical Equipment & Parts,1164865792.0,20631700.0,
TBLC,,,,,'regularMarketOpen'
DGX,Healthcare,Diagnostics & Research,16449538048.0,134766000.0,
HOTR,,,,,'regularMarketOpen'
TOF,,,,,'regularMarketOpen'
NKA,,,,,'regularMarketOpen'
LLL,,,,,'regularMarketOpen'
RS,Basic Materials,Steel,7732363776.0,63756300.0,
USL,,,,,'sector'
BXS,Financial Services,Banks—Regional,2858821120.0,102577000.0,
EEI,,,,,'regularMarketOpen'
TLP,,,,,'regularMarketOpen'
VRNT,Technology,Software—Infrastructure,3883037440.0,65736200.0,
ARCP,,,,,'regularMarketOpen'
POL,,,,,'sector'
TTWO,Communication Services,Electronic Gaming & Multimedia,21895264256.0,115111000.0,
BRO,Financial Services,Insurance Brokers,12785495040.0,284059008.0,
ROYL,Energy,Oil & Gas E&P,5427390.0,54273900.0,
THLD,,,,,'regularMarketOpen'
WBMD,,,,,'regularMarketOpen'
INTT,Technology,Semiconductors,53593120.0,10529100.0,
DNBF,,,,,'regularMarketOpen'
UPS,Industrials,Integrated Freight & Logistics,145564614656.0,715217024.0,
CTHR,Consumer Cyclical,Luxury Goods,37945064.0,28965700.0,
BMY,Healthcare,Drug Manufacturers—General,137212018688.0,2259749888.0,
ABCO,,,,,'regularMarketOpen'
ESI,Basic Materials,Specialty Chemicals,3975184896.0,247212992.0,
TIVO,,,,,'regularMarketOpen'
FISI,Financial Services,Banks—Regional,359897216.0,16038200.0,
HCN,,,,,'regularMarketOpen'
PRE,,,,,'regularMarketOpen'
CFFI,Financial Services,Banks—Regional,134126472.0,3649700.0,
REXX,,,,,'regularMarketOpen'
ASTM,,,,,'regularMarketOpen'
CME,Financial Services,Financial Data & Stock Exchanges,64715309056.0,358987008.0,
UEPS,Technology,Software—Infrastructure,195969904.0,56638700.0,
GPN,Industrials,Specialty Business Services,57490661376.0,299336992.0,
FLS,Industrials,Specialty Industrial Machinery,4831454720.0,130263000.0,
DKS,Consumer Cyclical,Specialty Retail,4798010368.0,65733000.0,
HAR,,,,,'regularMarketOpen'
DIOD,Technology,Semiconductors,3521681920.0,52042000.0,
HH,,,,,'regularMarketOpen'
MW,,,,,'regularMarketOpen'
KTOS,Industrials,Aerospace & Defense,2927730688.0,122756000.0,
RCKB,,,,,'regularMarketOpen'
ETFC,,,,,"BeautifulSoup4 (bs4) not found, please install it"
OPHC,Financial Services,Banks—Regional,8440861.0,2951350.0,
HCOM,,,,,'regularMarketOpen'
JXSB,,,,,'regularMarketOpen'
PCCC,,,,,'regularMarketOpen'
CFI,,,,,'regularMarketOpen'
ANIP,Healthcare,Drug Manufacturers—Specialty & Generic,369886912.0,12347600.0,
CSG,,,,,'regularMarketOpen'
LG,,,,,'regularMarketOpen'
INFI,Healthcare,Biotechnology,155380464.0,64206800.0,
OBCI,Industrials,Conglomerates,125798624.0,9462100.0,
FVE,Healthcare,Medical Care Facilities,243419344.0,31571900.0,
CFR,Financial Services,Banks—Regional,5468978688.0,62854600.0,
FNLC,Financial Services,Banks—Regional,281903264.0,10947700.0,
XXIA,,,,,'regularMarketOpen'
VR,,,,,'regularMarketOpen'
LLTC,,,,,'regularMarketOpen'
JKHY,Technology,Information Technology Services,11891591168.0,76316200.0,
SYRG,,,,,'regularMarketOpen'
HMNF,Financial Services,Banks—Regional,79316304.0,4836360.0,
MLI,Industrials,Metal Fabrication,1911616000.0,57080200.0,
CHFC,,,,,'regularMarketOpen'
PH,Industrials,Specialty Industrial Machinery,35378782208.0,128800000.0,
SIF,Industrials,Aerospace & Defense,23782802.0,5916120.0,
PII,Consumer Cyclical,Recreational Vehicles,5791171584.0,61700100.0,
LNCE,,,,,'regularMarketOpen'
ADSK,Technology,Software—Application,61498552320.0,219888992.0,
PCC,,,,,'regularMarketOpen'
NAVG,,,,,'regularMarketOpen'
HOS,,,,,'regularMarketOpen'
LECT,,,,,'regularMarketOpen'
RAX,,,,,'regularMarketOpen'
TROW,Financial Services,Asset Management,34302334976.0,227548992.0,
HUSA,Energy,Oil & Gas E&P,11862124.0,6977720.0,
DGAS,,,,,'regularMarketOpen'
CVTI,,,,,'sector'
IPAR,Consumer Defensive,Household & Personal Products,1769574784.0,31537600.0,
THC,Healthcare,Medical Care Facilities,4330417664.0,105517000.0,
CBAK,,,,,'regularMarketOpen'
HCCI,Industrials,Waste Management,471462432.0,23993000.0,
AEGR,,,,,'regularMarketOpen'
AH,,,,,'regularMarketOpen'
MYE,Consumer Cyclical,Packaging & Containers,676019648.0,35825100.0,
MDSO,,,,,'regularMarketOpen'
DNR,,,,,"BeautifulSoup4 (bs4) not found, please install it"
ENTG,Technology,Semiconductor Equipment & Materials,12714896384.0,134992000.0,
XLNX,Technology,Semiconductors,35255898112.0,245122000.0,
ARQL,,,,,'regularMarketOpen'
UHT,Real Estate,REIT—Healthcare Facilities,960630080.0,13770500.0,
LOCK,,,,,'regularMarketOpen'
ETAK,,,,,'regularMarketOpen'
SNA,Industrials,Tools & Accessories,9800914944.0,54214600.0,
PAA,Energy,Oil & Gas Midstream,6381458432.0,728476992.0,
BRS,,,,,'regularMarketOpen'
UCBA,,,,,'regularMarketOpen'
IBIO,Healthcare,Biotechnology,254122800.0,182108000.0,
MUR,Energy,Oil & Gas E&P,2065906688.0,153599008.0,
VII,,,,,'regularMarketOpen'
ENTA,Healthcare,Biotechnology,832069568.0,20072100.0,
ARVT,,,,,'regularMarketOpen'
PIP,,,,,'regularMarketOpen'
COKE,Consumer Defensive,Beverages—Non-Alcoholic,2442221312.0,7141450.0,
PMDX,,,,,'regularMarketOpen'
XNPT,,,,,'regularMarketOpen'
RGCO,Utilities,Utilities—Regulated Gas,198711424.0,8149980.0,
PCBK,,,,,'regularMarketOpen'
ARNA,Healthcare,Biotechnology,4024367360.0,58164000.0,
PTCT,Healthcare,Biotechnology,4433955840.0,68235696.0,
CRZO,,,,,'sector'
HRL,Consumer Defensive,Packaged Foods,25484130304.0,539608000.0,
P,,,,,'regularMarketOpen'
SLTC,,,,,'regularMarketOpen'
NTY,,,,,'regularMarketOpen'
UCFC,,,,,'regularMarketOpen'
RATE,,,,,'regularMarketOpen'
DO,,,,,'regularMarketOpen'
EMCI,,,,,'regularMarketOpen'
CLNE,Energy,Oil & Gas Refining & Marketing,868422592.0,198270000.0,
UGI,Utilities,Utilities—Regulated Gas,7371850240.0,208420992.0,
MTD,Healthcare,Diagnostics & Research,27241723904.0,23794600.0,
MODN,Technology,Software—Application,1135522560.0,34821300.0,
SMP,Consumer Cyclical,Auto Parts,1152607232.0,22446100.0,
PGEM,,,,,'regularMarketOpen'
AMAG,,,,,'sector'
ANAC,,,,,'regularMarketOpen'
RHI,Industrials,Staffing & Employment Services,7317515776.0,113980000.0,
CCXI,Healthcare,Biotechnology,4201641984.0,69208400.0,
BDGE,Financial Services,Banks—Regional,480753504.0,19759700.0,
BRT,Real Estate,REIT—Residential,253180128.0,17176400.0,
BLMN,Consumer Cyclical,Restaurants,1562328960.0,87574496.0,
MPAA,Consumer Cyclical,Auto Parts,457392896.0,19050100.0,
BVSN,,,,,'regularMarketOpen'
ADI,Technology,Semiconductors,52152803328.0,369560000.0,
SKUL,,,,,'regularMarketOpen'
BHB,Financial Services,Banks—Regional,357987808.0,14928600.0,
BA,Industrials,Aerospace & Defense,130028191744.0,564529984.0,
HZO,Consumer Cyclical,Specialty Retail,679551616.0,21628100.0,
FCTY,,,,,'regularMarketOpen'
ATLS,Energy,Oil & Gas E&P,124697.0,31973800.0,
NSR,,,,,'regularMarketOpen'
HRC,Healthcare,Medical Instruments & Supplies,6420719616.0,66640800.0,
VAL,,,,,"BeautifulSoup4 (bs4) not found, please install it"
HELE,Consumer Defensive,Household & Personal Products,5484172288.0,25353300.0,
XOMA,Healthcare,Biotechnology,418619360.0,11022100.0,
FI,Energy,Oil & Gas Equipment & Services,606534976.0,226319008.0,
AMH,Real Estate,REIT—Residential,9329759232.0,315628000.0,
ARKR,Consumer Cyclical,Restaurants,49909344.0,3502410.0,
GNVC,,,,,'regularMarketOpen'
GB,Technology,Information Technology Services,2245498368.0,167824992.0,
WWW,Consumer Cyclical,Footwear & Accessories,2514679808.0,82071800.0,
PGTI,Industrials,Building Products & Equipment,1153901952.0,58962800.0,
BFAM,Consumer Cyclical,Personal Services,9971911680.0,60564300.0,
AHT,Real Estate,REIT—Hotel & Motel,206446272.0,53207800.0,
CUBI,Financial Services,Banks—Regional,578303744.0,31601300.0,
RAS,,,,,'regularMarketOpen'
BANC,Financial Services,Banks—Regional,727981952.0,49763000.0,
MANH,Technology,Software—Application,6346923008.0,63526400.0,
FR,Real Estate,REIT—Industrial,5266530816.0,129050000.0,
FBP,Financial Services,Banks—Regional,1907321344.0,218228992.0,
PEG,Utilities,Utilities—Diversified,28570294272.0,505848000.0,
SUBK,,,,,'regularMarketOpen'
ATO,Utilities,Utilities—Regulated Gas,12471823360.0,123355000.0,
EMAN,Technology,Semiconductor Equipment & Materials,78974528.0,67499600.0,
GVP,Technology,Software—Application,24951894.0,20621400.0,
HURN,Industrials,Consulting Services,1173521280.0,22871200.0,
ASNA,,,,,"BeautifulSoup4 (bs4) not found, please install it"
KEM,,,,,'regularMarketOpen'
ASBC,,,,,'regularMarketOpen'
DRE,Real Estate,REIT—Industrial,14260601856.0,371951008.0,
CNAT,,,,,'regularMarketOpen'
VRTS,Financial Services,Asset Management,1605004288.0,7613150.0,
CLMT,Energy,Oil & Gas E&P,296636736.0,78062304.0,
WD,Financial Services,Mortgage Finance,2644969216.0,31227500.0,
WRP,,,,,'regularMarketOpen'
SWFT,,,,,'regularMarketOpen'
BEAV,,,,,'regularMarketOpen'
BBX,,,,,"BeautifulSoup4 (bs4) not found, please install it"
TRT,Technology,Semiconductor Equipment & Materials,13914600.0,3710560.0,
GLDC,,,,,'regularMarketOpen'
QCOM,Technology,Semiconductors,163180691456.0,1128269952.0,
RAI,,,,,'regularMarketOpen'
EVOK,Healthcare,Drug Manufacturers—Specialty & Generic,76531584.0,26390200.0,
LII,Industrials,Specialty Industrial Machinery,10737114112.0,38289400.0,
TSLU,,,,,'regularMarketOpen'
HGG,,,,,'regularMarketOpen'
AMIC,,,,,'regularMarketOpen'
BTX,,,,,'regularMarketOpen'
ARSD,,,,,'regularMarketOpen'
BWS,,,,,'regularMarketOpen'
NCBC,,,,,'regularMarketOpen'
EML,Industrials,Tools & Accessories,149517696.0,6242910.0,
CCU,Consumer Defensive,Beverages—Brewers,2831032320.0,184751008.0,
CNBC,,,,,'regularMarketOpen'
CQP,Energy,Oil & Gas Midstream,17565085696.0,484020000.0,
GNRC,Industrials,Specialty Industrial Machinery,13654114304.0,62841700.0,
FBHS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",11563060224.0,138928992.0,
FCCY,Financial Services,Banks—Regional,183258400.0,10237900.0,
UNL,,,,,'sector'
HLIT,Technology,Communication Equipment,685212096.0,97747800.0,
GCO,Consumer Cyclical,Apparel Retail,446164896.0,14993800.0,
NSH,Financial Services,Shell Companies,284624992.0,23000000.0,
USPH,Healthcare,Medical Care Facilities,1427036928.0,12850400.0,
GBNK,,,,,'regularMarketOpen'
SSFN,,,,,'regularMarketOpen'
ESIO,,,,,'regularMarketOpen'
ACRX,Healthcare,Drug Manufacturers—Specialty & Generic,127573416.0,90477600.0,
ARG,,,,,'regularMarketOpen'
DNO,,,,,index 0 is out of bounds for axis 0 with size 0
CADC,,,,,'regularMarketOpen'
NWY,,,,,'regularMarketOpen'
SCSC,Technology,Electronics & Computer Distribution,682054080.0,25364600.0,
XNWK,,,,,'regularMarketOpen'
MTOR,Consumer Cyclical,Auto Parts,1994353920.0,72311600.0,
LOGI,Technology,Computer Hardware,15292135424.0,169150000.0,
NE,,,,,'sector'
TE,,,,,'regularMarketOpen'
WSTL,Technology,Communication Equipment,9147648.0,7523720.0,
NTI,,,,,'regularMarketOpen'
FCFS,Financial Services,Credit Services,2944347648.0,41440500.0,
SPLS,,,,,'regularMarketOpen'
NKTR,Healthcare,Biotechnology,3004036608.0,179399008.0,
CSCO,Technology,Communication Equipment,187274592256.0,4225509888.0,
FPO,,,,,'regularMarketOpen'
USAP,Basic Materials,Steel,67988920.0,8829730.0,
LAND,Real Estate,REIT—Industrial,356474496.0,24102400.0,
VCG,,,,,'regularMarketOpen'
CLNY,Real Estate,REIT—Diversified,2291219456.0,481628000.0,
NTN,Communication Services,Broadcasting,6281284.0,2962870.0,
LSTR,Industrials,Integrated Freight & Logistics,5324600832.0,38383800.0,
CCNE,Financial Services,Banks—Regional,347433120.0,16833000.0,
SIRI,Communication Services,Broadcasting,27281788928.0,4249499904.0,
DUK,Utilities,Utilities—Regulated Electric,67369684992.0,735958976.0,
PRSS,,,,,'regularMarketOpen'
TSO,,,,,'regularMarketOpen'
SLP,Healthcare,Health Information Services,1178561408.0,19931700.0,
THG,Financial Services,Insurance—Property & Casualty,4229252864.0,36383800.0,
CACC,Financial Services,Credit Services,5888899072.0,17649400.0,
AMID,,,,,'regularMarketOpen'
IG,,,,,'sector'
CVG,,,,,'regularMarketOpen'
IIN,Healthcare,Medical Instruments & Supplies,152663328.0,8943370.0,
BANF,Financial Services,Banks—Regional,1905378048.0,32682300.0,
IFO,,,,,'regularMarketOpen'
ADBE,Technology,Software—Infrastructure,228303077376.0,479719008.0,
CHMT,,,,,'regularMarketOpen'
BOCH,Financial Services,Banks—Regional,167531264.0,16786700.0,
MGN,,,,,'regularMarketOpen'
XOM,Energy,Oil & Gas Integrated,185196462080.0,4228229888.0,
YRCW,Industrials,Trucking,279191904.0,53280900.0,
NVAX,Healthcare,Biotechnology,7949860864.0,63660000.0,
